estimate_id,input_name,input_value,unit,source_food_id,source_url,input_status,notes
EST_PH_DISH_043_V1,modeled_final_edible_mass,1325,g,PH_DISH_043,,ASSUMED_MASS_BALANCE,Sum of the stated component masses; no measured cooking yield or household portion.
EST_PH_DISH_044_V1,ingredient_edible_grams:FC000150,600,g edible component in linked preparation,FC000150,https://i.fnri.dost.gov.ph/fct/library/report/3109,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_044_V1,ingredient_edible_grams:FC000388,200,g edible component in linked preparation,FC000388,https://i.fnri.dost.gov.ph/fct/library/report/3865,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_044_V1,ingredient_edible_grams:FC000252,200,g edible component in linked preparation,FC000252,https://i.fnri.dost.gov.ph/fct/library/report/3315,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_044_V1,ingredient_edible_grams:FC000324,100,g edible component in linked preparation,FC000324,https://i.fnri.dost.gov.ph/fct/library/report/3319,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_044_V1,ingredient_edible_grams:FC000333,60,g edible component in linked preparation,FC000333,https://i.fnri.dost.gov.ph/fct/library/report/3421,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_044_V1,ingredient_edible_grams:FC000070,15,g edible component in linked preparation,FC000070,https://i.fnri.dost.gov.ph/fct/library/report/3363,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_044_V1,ingredient_edible_grams:FC000099,40,g edible component in linked preparation,FC000099,https://i.fnri.dost.gov.ph/fct/library/report/4346,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_044_V1,ingredient_edible_grams:FC000098,30,g edible component in linked preparation,FC000098,https://i.fnri.dost.gov.ph/fct/library/report/4268,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_044_V1,ingredient_edible_grams:FC001237,80,g edible component in linked preparation,FC001237,https://fdc.nal.usda.gov/food-details/173647/nutrients,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_044_V1,modeled_final_edible_mass,1325,g,PH_DISH_044,,ASSUMED_MASS_BALANCE,Sum of the stated component masses; no measured cooking yield or household portion.
EST_PH_DISH_045_V1,ingredient_edible_grams:FC000001,500,g edible component in linked preparation,FC000001,https://i.fnri.dost.gov.ph/fct/library/report/2982,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_045_V1,ingredient_edible_grams:FC000382,300,g edible component in linked preparation,FC000382,https://i.fnri.dost.gov.ph/fct/library/report/3818,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_045_V1,ingredient_edible_grams:FC000317,30,g edible component in linked preparation,FC000317,https://i.fnri.dost.gov.ph/fct/library/report/5005,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_045_V1,ingredient_edible_grams:FC000333,60,g edible component in linked preparation,FC000333,https://i.fnri.dost.gov.ph/fct/library/report/3421,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_045_V1,ingredient_edible_grams:FC000070,20,g edible component in linked preparation,FC000070,https://i.fnri.dost.gov.ph/fct/library/report/3363,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_045_V1,ingredient_edible_grams:FC000100,25,g edible component in linked preparation,FC000100,https://i.fnri.dost.gov.ph/fct/library/report/4334,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_045_V1,ingredient_edible_grams:FC000098,20,g edible component in linked preparation,FC000098,https://i.fnri.dost.gov.ph/fct/library/report/4268,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_045_V1,ingredient_edible_grams:FC001237,1000,g edible component in linked preparation,FC001237,https://fdc.nal.usda.gov/food-details/173647/nutrients,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_045_V1,modeled_final_edible_mass,1955,g,PH_DISH_045,,ASSUMED_MASS_BALANCE,Sum of the stated component masses; no measured cooking yield or household portion.
EST_PH_DISH_046_V1,ingredient_edible_grams:FC000001,500,g edible component in linked preparation,FC000001,https://i.fnri.dost.gov.ph/fct/library/report/2982,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_046_V1,ingredient_edible_grams:FC000381,300,g edible component in linked preparation,FC000381,https://i.fnri.dost.gov.ph/fct/library/report/3757,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_046_V1,ingredient_edible_grams:FC000317,30,g edible component in linked preparation,FC000317,https://i.fnri.dost.gov.ph/fct/library/report/5005,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_046_V1,ingredient_edible_grams:FC000333,60,g edible component in linked preparation,FC000333,https://i.fnri.dost.gov.ph/fct/library/report/3421,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_046_V1,ingredient_edible_grams:FC000070,20,g edible component in linked preparation,FC000070,https://i.fnri.dost.gov.ph/fct/library/report/3363,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_046_V1,ingredient_edible_grams:FC000100,25,g edible component in linked preparation,FC000100,https://i.fnri.dost.gov.ph/fct/library/report/4334,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_046_V1,ingredient_edible_grams:FC000098,20,g edible component in linked preparation,FC000098,https://i.fnri.dost.gov.ph/fct/library/report/4268,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_046_V1,ingredient_edible_grams:FC001237,1000,g edible component in linked preparation,FC001237,https://fdc.nal.usda.gov/food-details/173647/nutrients,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_046_V1,modeled_final_edible_mass,1955,g,PH_DISH_046,,ASSUMED_MASS_BALANCE,Sum of the stated component masses; no measured cooking yield or household portion.
EST_PH_DISH_047_V1,ingredient_edible_grams:FC000001,500,g edible component in linked preparation,FC000001,https://i.fnri.dost.gov.ph/fct/library/report/2982,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_047_V1,ingredient_edible_grams:FC000317,20,g edible component in linked preparation,FC000317,https://i.fnri.dost.gov.ph/fct/library/report/5005,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_047_V1,ingredient_edible_grams:FC000333,50,g edible component in linked preparation,FC000333,https://i.fnri.dost.gov.ph/fct/library/report/3421,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_047_V1,ingredient_edible_grams:FC000070,10,g edible component in linked preparation,FC000070,https://i.fnri.dost.gov.ph/fct/library/report/3363,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_047_V1,ingredient_edible_grams:FC000612,3,g edible component in linked preparation,FC000612,https://i.fnri.dost.gov.ph/fct/library/report/4342,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_047_V1,ingredient_edible_grams:FC001237,1200,g edible component in linked preparation,FC001237,https://fdc.nal.usda.gov/food-details/173647/nutrients,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_047_V1,modeled_final_edible_mass,1783,g,PH_DISH_047,,ASSUMED_MASS_BALANCE,Sum of the stated component masses; no measured cooking yield or household portion.
EST_PH_DISH_048_V1,ingredient_edible_grams:FC000019,350,g edible component in linked preparation,FC000019,https://i.fnri.dost.gov.ph/fct/library/report/3274,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_048_V1,ingredient_edible_grams:FC000388,250,g edible component in linked preparation,FC000388,https://i.fnri.dost.gov.ph/fct/library/report/3865,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_048_V1,ingredient_edible_grams:FC000615,80,g edible component in linked preparation,FC000615,https://i.fnri.dost.gov.ph/fct/library/report/4350,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_048_V1,ingredient_edible_grams:FC000099,40,g edible component in linked preparation,FC000099,https://i.fnri.dost.gov.ph/fct/library/report/4346,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_048_V1,ingredient_edible_grams:FC000333,80,g edible component in linked preparation,FC000333,https://i.fnri.dost.gov.ph/fct/library/report/3421,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_048_V1,ingredient_edible_grams:FC000969,10,g edible component in linked preparation,FC000969,https://i.fnri.dost.gov.ph/fct/library/report/4313,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_048_V1,ingredient_edible_grams:FC000098,25,g edible component in linked preparation,FC000098,https://i.fnri.dost.gov.ph/fct/library/report/4268,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_048_V1,ingredient_edible_grams:FC000299,5,g edible component in linked preparation,FC000299,https://i.fnri.dost.gov.ph/fct/library/report/3443,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_048_V1,modeled_final_edible_mass,840,g,PH_DISH_048,,ASSUMED_MASS_BALANCE,Sum of the stated component masses; no measured cooking yield or household portion.
EST_PH_DISH_049_V1,ingredient_edible_grams:FC000047,100,g edible component in linked preparation,FC000047,https://i.fnri.dost.gov.ph/fct/library/report/4055,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_049_V1,ingredient_edible_grams:FC000002,200,g edible component in linked preparation,FC000002,https://i.fnri.dost.gov.ph/fct/library/report/2983,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_049_V1,ingredient_edible_grams:FC000016,50,g edible component in linked preparation,FC000016,https://i.fnri.dost.gov.ph/fct/library/report/4216,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_049_V1,ingredient_edible_grams:FC000098,5,g edible component in linked preparation,FC000098,https://i.fnri.dost.gov.ph/fct/library/report/4268,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_049_V1,modeled_final_edible_mass,355,g,PH_DISH_049,,ASSUMED_MASS_BALANCE,Sum of the stated component masses; no measured cooking yield or household portion.
EST_PH_DISH_050_V1,ingredient_edible_grams:FC000383,100,g edible component in linked preparation,FC000383,https://i.fnri.dost.gov.ph/fct/library/report/3819,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_050_V1,ingredient_edible_grams:FC000002,200,g edible component in linked preparation,FC000002,https://i.fnri.dost.gov.ph/fct/library/report/2983,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_050_V1,ingredient_edible_grams:FC000016,50,g edible component in linked preparation,FC000016,https://i.fnri.dost.gov.ph/fct/library/report/4216,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_050_V1,ingredient_edible_grams:FC000098,5,g edible component in linked preparation,FC000098,https://i.fnri.dost.gov.ph/fct/library/report/4268,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_050_V1,modeled_final_edible_mass,355,g,PH_DISH_050,,ASSUMED_MASS_BALANCE,Sum of the stated component masses; no measured cooking yield or household portion.
EST_PERSONAL_001_V1,kcal_100g,108,per manufacturer serving,EST_PERSONAL_001_V1,https://athlene.com.ph/cdn/shop/products/Pure_Isolate_nutrition_facts_1.png?v=1580265813&width=1946,PUBLISHED_LABEL_VALUE,Serving gram unit inferred; original panel omits unit.
EST_PERSONAL_001_V1,protein_g_100g,25,per manufacturer serving,EST_PERSONAL_001_V1,https://athlene.com.ph/cdn/shop/products/Pure_Isolate_nutrition_facts_1.png?v=1580265813&width=1946,PUBLISHED_LABEL_VALUE,Serving gram unit inferred; original panel omits unit.
EST_PERSONAL_001_V1,carbs_g_100g,1,per manufacturer serving,EST_PERSONAL_001_V1,https://athlene.com.ph/cdn/shop/products/Pure_Isolate_nutrition_facts_1.png?v=1580265813&width=1946,PUBLISHED_LABEL_VALUE,Serving gram unit inferred; original panel omits unit.
EST_PERSONAL_001_V1,fat_g_100g,0,per manufacturer serving,EST_PERSONAL_001_V1,https://athlene.com.ph/cdn/shop/products/Pure_Isolate_nutrition_facts_1.png?v=1580265813&width=1946,PUBLISHED_LABEL_VALUE,Serving gram unit inferred; original panel omits unit.
EST_PERSONAL_001_V1,sugar_g_100g,0,per manufacturer serving,EST_PERSONAL_001_V1,https://athlene.com.ph/cdn/shop/products/Pure_Isolate_nutrition_facts_1.png?v=1580265813&width=1946,PUBLISHED_LABEL_VALUE,Serving gram unit inferred; original panel omits unit.
EST_PERSONAL_001_V1,sodium_mg_100g,103,per manufacturer serving,EST_PERSONAL_001_V1,https://athlene.com.ph/cdn/shop/products/Pure_Isolate_nutrition_facts_1.png?v=1580265813&width=1946,PUBLISHED_LABEL_VALUE,Serving gram unit inferred; original panel omits unit.
EST_PERSONAL_001_V1,cholesterol_mg_100g,1,per manufacturer serving,EST_PERSONAL_001_V1,https://athlene.com.ph/cdn/shop/products/Pure_Isolate_nutrition_facts_1.png?v=1580265813&width=1946,PUBLISHED_LABEL_VALUE,Serving gram unit inferred; original panel omits unit.
EST_PERSONAL_001_V1,modeled_final_edible_mass,29.84,g,EST_PERSONAL_001_V1,https://athlene.com.ph/cdn/shop/products/Pure_Isolate_nutrition_facts_1.png?v=1580265813&width=1946,ASSUMED_MASS_OR_LABEL_UNIT,"Manufacturer panel checked visually. It prints serving size 29.84 without a unit; grams inferred from dry powder and 1 lb pack / printed servings. Fiber is unlisted, not zero. Match your actual pack; flavor-specific numbers are not interchangeable."
EST_PERSONAL_002_V1,kcal_100g,105,per manufacturer serving,EST_PERSONAL_002_V1,https://athlene.com.ph/cdn/shop/products/6_fb90b81d-d365-463a-b114-c288c2e6d216.png?v=1603087577&width=1946,PUBLISHED_LABEL_VALUE,Serving gram unit inferred; original panel omits unit.
EST_PERSONAL_002_V1,protein_g_100g,25,per manufacturer serving,EST_PERSONAL_002_V1,https://athlene.com.ph/cdn/shop/products/6_fb90b81d-d365-463a-b114-c288c2e6d216.png?v=1603087577&width=1946,PUBLISHED_LABEL_VALUE,Serving gram unit inferred; original panel omits unit.
EST_PERSONAL_002_V1,carbs_g_100g,1,per manufacturer serving,EST_PERSONAL_002_V1,https://athlene.com.ph/cdn/shop/products/6_fb90b81d-d365-463a-b114-c288c2e6d216.png?v=1603087577&width=1946,PUBLISHED_LABEL_VALUE,Serving gram unit inferred; original panel omits unit.
EST_PERSONAL_002_V1,fat_g_100g,0,per manufacturer serving,EST_PERSONAL_002_V1,https://athlene.com.ph/cdn/shop/products/6_fb90b81d-d365-463a-b114-c288c2e6d216.png?v=1603087577&width=1946,PUBLISHED_LABEL_VALUE,Serving gram unit inferred; original panel omits unit.
EST_PERSONAL_002_V1,sugar_g_100g,0,per manufacturer serving,EST_PERSONAL_002_V1,https://athlene.com.ph/cdn/shop/products/6_fb90b81d-d365-463a-b114-c288c2e6d216.png?v=1603087577&width=1946,PUBLISHED_LABEL_VALUE,Serving gram unit inferred; original panel omits unit.
EST_PERSONAL_002_V1,sodium_mg_100g,101,per manufacturer serving,EST_PERSONAL_002_V1,https://athlene.com.ph/cdn/shop/products/6_fb90b81d-d365-463a-b114-c288c2e6d216.png?v=1603087577&width=1946,PUBLISHED_LABEL_VALUE,Serving gram unit inferred; original panel omits unit.
EST_PERSONAL_002_V1,cholesterol_mg_100g,1,per manufacturer serving,EST_PERSONAL_002_V1,https://athlene.com.ph/cdn/shop/products/6_fb90b81d-d365-463a-b114-c288c2e6d216.png?v=1603087577&width=1946,PUBLISHED_LABEL_VALUE,Serving gram unit inferred; original panel omits unit.
EST_PERSONAL_002_V1,modeled_final_edible_mass,29.08,g,EST_PERSONAL_002_V1,https://athlene.com.ph/cdn/shop/products/6_fb90b81d-d365-463a-b114-c288c2e6d216.png?v=1603087577&width=1946,ASSUMED_MASS_OR_LABEL_UNIT,"Manufacturer panel checked visually. It prints serving size 29.08 without a unit; grams inferred from dry powder and 1 lb pack / printed servings. Fiber is unlisted, not zero. Match your actual pack; flavor-specific numbers are not interchangeable."
EST_PERSONAL_003_V1,ingredient_edible_grams:FC001352,100,g,FC001352,https://fdc.nal.usda.gov/food-details/169550/nutrients,ASSUMED_RECIPE_WEIGHT,USDA pan-fried sirloin with lean and fat proxies seared steak. Five grams additional butter retained; cut/doneness matter.
EST_PERSONAL_003_V1,ingredient_edible_grams:FC000096,5,g,FC000096,https://i.fnri.dost.gov.ph/fct/library/report/4261,ASSUMED_RECIPE_WEIGHT,USDA pan-fried sirloin with lean and fat proxies seared steak. Five grams additional butter retained; cut/doneness matter.
EST_PERSONAL_003_V1,modeled_final_edible_mass,105,g,EST_PERSONAL_003_V1,https://fdc.nal.usda.gov/food-details/169550/nutrients,ASSUMED_MASS_OR_LABEL_UNIT,USDA pan-fried sirloin with lean and fat proxies seared steak. Five grams additional butter retained; cut/doneness matter.
EST_PERSONAL_004_V1,ingredient_edible_grams:FC001049,100,g,FC001049,https://fdc.nal.usda.gov/food-details/175168/nutrients,ASSUMED_RECIPE_WEIGHT,Cooked dry-heat Atlantic farmed salmon proxies searing; 5 g retained oil. No sauce or extra salt.
EST_PERSONAL_004_V1,ingredient_edible_grams:FC000642,5,g,FC000642,https://i.fnri.dost.gov.ph/fct/library/report/4269,ASSUMED_RECIPE_WEIGHT,Cooked dry-heat Atlantic farmed salmon proxies searing; 5 g retained oil. No sauce or extra salt.
EST_PERSONAL_004_V1,modeled_final_edible_mass,105,g,EST_PERSONAL_004_V1,https://fdc.nal.usda.gov/food-details/175168/nutrients,ASSUMED_MASS_OR_LABEL_UNIT,Cooked dry-heat Atlantic farmed salmon proxies searing; 5 g retained oil. No sauce or extra salt.
EST_PERSONAL_005_V1,ingredient_edible_grams:FC001790,113,g,FC001790,https://www.hawaii-seafood.org/wp-content/uploads/2023/01/6-Hawaii-Blue-Marlin-Nutrient-Label-Claims.pdf,ASSUMED_RECIPE_WEIGHT,"113 g fresh Hawaii blue marlin assumed to yield 90 g cooked fish plus 5 g retained oil. No nutrient loss except water mass. Cooking yield unmeasured; species is blue marlin, not swordfish."
EST_PERSONAL_005_V1,ingredient_edible_grams:FC000642,5,g,FC000642,https://i.fnri.dost.gov.ph/fct/library/report/4269,ASSUMED_RECIPE_WEIGHT,"113 g fresh Hawaii blue marlin assumed to yield 90 g cooked fish plus 5 g retained oil. No nutrient loss except water mass. Cooking yield unmeasured; species is blue marlin, not swordfish."
EST_PERSONAL_005_V1,modeled_final_edible_mass,95,g,EST_PERSONAL_005_V1,https://www.hawaii-seafood.org/wp-content/uploads/2023/01/6-Hawaii-Blue-Marlin-Nutrient-Label-Claims.pdf,ASSUMED_MASS_OR_LABEL_UNIT,"113 g fresh Hawaii blue marlin assumed to yield 90 g cooked fish plus 5 g retained oil. No nutrient loss except water mass. Cooking yield unmeasured; species is blue marlin, not swordfish."
EST_PERSONAL_006_V1,ingredient_edible_grams:FC000383,100,g,FC000383,https://i.fnri.dost.gov.ph/fct/library/report/3819,ASSUMED_RECIPE_WEIGHT,FNRI already-fried white meat plus assumed retained soy/calamansi marinade. No additional frying oil beyond source fried chicken. Not a measured home recipe.
EST_PERSONAL_006_V1,ingredient_edible_grams:FC000099,5,g,FC000099,https://i.fnri.dost.gov.ph/fct/library/report/4346,ASSUMED_RECIPE_WEIGHT,FNRI already-fried white meat plus assumed retained soy/calamansi marinade. No additional frying oil beyond source fried chicken. Not a measured home recipe.
EST_PERSONAL_006_V1,ingredient_edible_grams:FC000085,10,g,FC000085,https://i.fnri.dost.gov.ph/fct/library/report/3605,ASSUMED_RECIPE_WEIGHT,FNRI already-fried white meat plus assumed retained soy/calamansi marinade. No additional frying oil beyond source fried chicken. Not a measured home recipe.
EST_PERSONAL_006_V1,modeled_final_edible_mass,115,g,EST_PERSONAL_006_V1,https://i.fnri.dost.gov.ph/fct/library/search_item,ASSUMED_MASS_OR_LABEL_UNIT,FNRI already-fried white meat plus assumed retained soy/calamansi marinade. No additional frying oil beyond source fried chicken. Not a measured home recipe.
EST_PERSONAL_007_V1,ingredient_edible_grams:FC001350,100,g,FC001350,https://fdc.nal.usda.gov/food-details/171449/nutrients,ASSUMED_RECIPE_WEIGHT,"USDA flour-fried chicken, meat and skin, plus assumed soy/calamansi marinade. Flour and frying oil already in chicken proxy."
EST_PERSONAL_007_V1,ingredient_edible_grams:FC000099,5,g,FC000099,https://i.fnri.dost.gov.ph/fct/library/report/4346,ASSUMED_RECIPE_WEIGHT,"USDA flour-fried chicken, meat and skin, plus assumed soy/calamansi marinade. Flour and frying oil already in chicken proxy."
EST_PERSONAL_007_V1,ingredient_edible_grams:FC000085,10,g,FC000085,https://i.fnri.dost.gov.ph/fct/library/report/3605,ASSUMED_RECIPE_WEIGHT,"USDA flour-fried chicken, meat and skin, plus assumed soy/calamansi marinade. Flour and frying oil already in chicken proxy."
EST_PERSONAL_007_V1,modeled_final_edible_mass,115,g,EST_PERSONAL_007_V1,https://fdc.nal.usda.gov/food-details/171449/nutrients,ASSUMED_MASS_OR_LABEL_UNIT,"USDA flour-fried chicken, meat and skin, plus assumed soy/calamansi marinade. Flour and frying oil already in chicken proxy."
EST_PERSONAL_008_V1,ingredient_edible_grams:FC000348,100,g,FC000348,https://i.fnri.dost.gov.ph/fct/library/report/3972,ASSUMED_RECIPE_WEIGHT,Generic FNRI seasoned roast chicken plus assumed 5 g sugar per 100 g edible chicken; not Chooks laboratory data. Sweet Roast identity documented; proprietary marinade unknown.
EST_PERSONAL_008_V1,ingredient_edible_grams:FC000969,5,g,FC000969,https://i.fnri.dost.gov.ph/fct/library/report/4313,ASSUMED_RECIPE_WEIGHT,Generic FNRI seasoned roast chicken plus assumed 5 g sugar per 100 g edible chicken; not Chooks laboratory data. Sweet Roast identity documented; proprietary marinade unknown.
EST_PERSONAL_008_V1,modeled_final_edible_mass,105,g,EST_PERSONAL_008_V1,https://superbrands.s3.amazonaws.com/AAA%20MASTER%202%20PAGE%20PDF%20Case%20Studies/Philippines/Philippines%20Edition%209/Philippines%20Edition%209%20Chooks-to-Go.pdf,ASSUMED_MASS_OR_LABEL_UNIT,Generic FNRI seasoned roast chicken plus assumed 5 g sugar per 100 g edible chicken; not Chooks laboratory data. Sweet Roast identity documented; proprietary marinade unknown.
EST_PERSONAL_009_V1,ingredient_edible_grams:FC000348,100,g,FC000348,https://i.fnri.dost.gov.ph/fct/library/report/3972,ASSUMED_RECIPE_WEIGHT,Generic FNRI seasoned roast chicken proxy. Pepper Roast identity documented; actual marinade/salt and piece weights unknown.
EST_PERSONAL_009_V1,modeled_final_edible_mass,100,g,EST_PERSONAL_009_V1,https://superbrands.s3.amazonaws.com/AAA%20MASTER%202%20PAGE%20PDF%20Case%20Studies/Philippines/Philippines%20Edition%209/Philippines%20Edition%209%20Chooks-to-Go.pdf,ASSUMED_MASS_OR_LABEL_UNIT,Generic FNRI seasoned roast chicken proxy. Pepper Roast identity documented; actual marinade/salt and piece weights unknown.
EST_PERSONAL_010_V1,ingredient_edible_grams:FC000348,100,g,FC000348,https://i.fnri.dost.gov.ph/fct/library/report/3972,ASSUMED_RECIPE_WEIGHT,Generic seasoned-roast chicken proxy; bones and any side dishes excluded.
EST_PERSONAL_010_V1,modeled_final_edible_mass,100,g,EST_PERSONAL_010_V1,https://www.foodpanda.ph/restaurant/jodo/kenny-rogers-roasters-banawe,ASSUMED_MASS_OR_LABEL_UNIT,Generic seasoned-roast chicken proxy; bones and any side dishes excluded.
EST_PERSONAL_011_V1,ingredient_edible_grams:FC000349,100,g,FC000349,https://i.fnri.dost.gov.ph/fct/library/report/3973,ASSUMED_RECIPE_WEIGHT,"Skin/visible-fat-removed FNRI roast proxy, not an official skinless menu nutrition value."
EST_PERSONAL_011_V1,modeled_final_edible_mass,100,g,EST_PERSONAL_011_V1,https://www.foodpanda.ph/restaurant/jodo/kenny-rogers-roasters-banawe,ASSUMED_MASS_OR_LABEL_UNIT,"Skin/visible-fat-removed FNRI roast proxy, not an official skinless menu nutrition value."
EST_PERSONAL_012_V1,ingredient_edible_grams:FC001049,100,g,FC001049,https://fdc.nal.usda.gov/food-details/175168/nutrients,ASSUMED_RECIPE_WEIGHT,Atlantic farmed cooked salmon and assumed sauce; calamansi proxies citrus. Menu plate rice and muffin excluded.
