date,food_id,field,old_value,new_value,reason,source_url
2026-09-16,FC000017,source_name,DOST-FNRI PhilFCT candidate,DOST-FNRI PhilFCT,Checked against official FNRI catalog on 2026-09-16,https://i.fnri.dost.gov.ph/fct/library/report/4215
2026-09-16,FC000017,data_status,CATALOG_ONLY_NEEDS_NUTRIENT_VERIFICATION,VERIFIED_FNRI,Primary-source verification; completeness evaluated across eight nutrients.,https://i.fnri.dost.gov.ph/fct/library/report/4215
2026-09-16,FC000017,aliases,Itlog; whole egg,"Itlog; whole egg; Itlog, manok, buo",Add official description/common names; preserve comma-qualified preparation.,https://i.fnri.dost.gov.ph/fct/library/report/4215
2026-09-16,FC000018,kcal_100g,,177,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/4219
2026-09-16,FC000018,protein_g_100g,,11.7,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/4219
2026-09-16,FC000018,carbs_g_100g,,4.1,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/4219
2026-09-16,FC000018,fat_g_100g,,12.6,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/4219
2026-09-16,FC000018,fiber_g_100g,,0.0,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/4219
2026-09-16,FC000018,sugar_g_100g,,0.9,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/4219
2026-09-16,FC000018,sodium_mg_100g,,191,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/4219
2026-09-16,FC000018,cholesterol_mg_100g,,809,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/4219
2026-09-16,FC000018,source_food_id,,H007,Exact name or reviewed synonym/preparation match.,https://i.fnri.dost.gov.ph/fct/library/report/4219
2026-09-16,FC000018,source_url,https://i.fnri.dost.gov.ph/fct/library,https://i.fnri.dost.gov.ph/fct/library/report/4219,Record-specific primary source replaces catalog/bridge reference.,https://i.fnri.dost.gov.ph/fct/library/report/4219
2026-09-16,FC000018,source_name,DOST-FNRI PhilFCT candidate,DOST-FNRI PhilFCT,Checked against official FNRI catalog on 2026-09-16,https://i.fnri.dost.gov.ph/fct/library/report/4219
2026-09-16,FC000018,data_status,CATALOG_ONLY_NEEDS_NUTRIENT_VERIFICATION,VERIFIED_FNRI,Primary-source verification; completeness evaluated across eight nutrients.,https://i.fnri.dost.gov.ph/fct/library/report/4219
2026-09-16,FC000018,aliases,Itlog na pato,"Itlog na pato; Itlog, pato, buo",Add official description/common names; preserve comma-qualified preparation.,https://i.fnri.dost.gov.ph/fct/library/report/4219
2026-09-16,FC000019,carbs_g_100g,,2.0,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3274
2026-09-16,FC000019,source_url,https://i.fnri.dost.gov.ph/fct/library/report/3624,https://i.fnri.dost.gov.ph/fct/library/report/3274,Record-specific primary source replaces catalog/bridge reference.,https://i.fnri.dost.gov.ph/fct/library/report/3274
2026-09-16,FC000019,source_name,DOST-FNRI PhilFCT (via CC0 FNRI extraction),DOST-FNRI PhilFCT,Checked against official FNRI catalog on 2026-09-16,https://i.fnri.dost.gov.ph/fct/library/report/3274
2026-09-16,FC000019,data_status,PARTIAL_VERIFIED_FNRI,VERIFIED_FNRI,Primary-source verification; completeness evaluated across eight nutrients.,https://i.fnri.dost.gov.ph/fct/library/report/3274
2026-09-16,FC000020,kcal_100g,,89,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3273
2026-09-16,FC000020,protein_g_100g,,8.1,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3273
2026-09-16,FC000020,carbs_g_100g,,2.0,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3273
2026-09-16,FC000020,fat_g_100g,,5.4,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3273
2026-09-16,FC000020,fiber_g_100g,,0.4,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3273
2026-09-16,FC000020,sugar_g_100g,,0.6,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3273
2026-09-16,FC000020,sodium_mg_100g,,48,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3273
2026-09-16,FC000020,cholesterol_mg_100g,,0,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3273
2026-09-16,FC000020,source_url,https://i.fnri.dost.gov.ph/fct/library,https://i.fnri.dost.gov.ph/fct/library/report/3273,Record-specific primary source replaces catalog/bridge reference.,https://i.fnri.dost.gov.ph/fct/library/report/3273
2026-09-16,FC000020,source_name,DOST-FNRI PhilFCT candidate,DOST-FNRI PhilFCT,Checked against official FNRI catalog on 2026-09-16,https://i.fnri.dost.gov.ph/fct/library/report/3273
2026-09-16,FC000020,data_status,CATALOG_ONLY_NEEDS_NUTRIENT_VERIFICATION,VERIFIED_FNRI,Primary-source verification; completeness evaluated across eight nutrients.,https://i.fnri.dost.gov.ph/fct/library/report/3273
2026-09-16,FC000020,aliases,Soft tofu,Soft tofu; Tofu,Add official description/common names; preserve comma-qualified preparation.,https://i.fnri.dost.gov.ph/fct/library/report/3273
2026-09-16,FC000021,carbs_g_100g,,27.1,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3238
2026-09-16,FC000021,source_url,https://i.fnri.dost.gov.ph/fct/library,https://i.fnri.dost.gov.ph/fct/library/report/3238,Record-specific primary source replaces catalog/bridge reference.,https://i.fnri.dost.gov.ph/fct/library/report/3238
2026-09-16,FC000021,source_name,DOST-FNRI PhilFCT (via CC0 FNRI extraction),DOST-FNRI PhilFCT,Checked against official FNRI catalog on 2026-09-16,https://i.fnri.dost.gov.ph/fct/library/report/3238
2026-09-16,FC000021,data_status,PARTIAL_VERIFIED_FNRI,VERIFIED_FNRI,Primary-source verification; completeness evaluated across eight nutrients.,https://i.fnri.dost.gov.ph/fct/library/report/3238
2026-09-16,FC000021,aliases,Munggo; monggo; boiled mung beans,"Munggo; monggo; boiled mung beans; Munggo buto, berde, tuyo, nilaga",Add official description/common names; preserve comma-qualified preparation.,https://i.fnri.dost.gov.ph/fct/library/report/3238
2026-09-16,FC000022,kcal_100g,,629,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3248
2026-09-16,FC000022,protein_g_100g,,33.2,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3248
2026-09-16,FC000022,carbs_g_100g,,7.6,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3248
2026-09-16,FC000022,fat_g_100g,,51.8,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3248
2026-09-16,FC000022,fiber_g_100g,,8.2,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3248
2026-09-16,FC000022,sodium_mg_100g,,6,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3248
2026-09-16,FC000022,cholesterol_mg_100g,,0,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3248
2026-09-16,FC000022,source_url,https://i.fnri.dost.gov.ph/fct/library,https://i.fnri.dost.gov.ph/fct/library/report/3248,Record-specific primary source replaces catalog/bridge reference.,https://i.fnri.dost.gov.ph/fct/library/report/3248
2026-09-16,FC000022,source_name,DOST-FNRI PhilFCT candidate,DOST-FNRI PhilFCT,Checked against official FNRI catalog on 2026-09-16,https://i.fnri.dost.gov.ph/fct/library/report/3248
2026-09-16,FC000022,data_status,CATALOG_ONLY_NEEDS_NUTRIENT_VERIFICATION,PARTIAL_VERIFIED_FNRI,Primary-source verification; completeness evaluated across eight nutrients.,https://i.fnri.dost.gov.ph/fct/library/report/3248
2026-09-16,FC000022,aliases,Mani; roasted peanuts,"Mani; roasted peanuts; Peanut w/o skin, roasted; Mani, walang balok, binusa",Add official description/common names; preserve comma-qualified preparation.,https://i.fnri.dost.gov.ph/fct/library/report/3248
2026-09-16,FC000023,kcal_100g,,699,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3251
2026-09-16,FC000023,protein_g_100g,,14.2,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3251
2026-09-16,FC000023,carbs_g_100g,,6.4,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3251
2026-09-16,FC000023,fat_g_100g,,68.5,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3251
2026-09-16,FC000023,sodium_mg_100g,,3,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3251
2026-09-16,FC000023,cholesterol_mg_100g,,0,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3251
2026-09-16,FC000023,source_url,https://i.fnri.dost.gov.ph/fct/library,https://i.fnri.dost.gov.ph/fct/library/report/3251,Record-specific primary source replaces catalog/bridge reference.,https://i.fnri.dost.gov.ph/fct/library/report/3251
2026-09-16,FC000023,source_name,DOST-FNRI PhilFCT candidate,DOST-FNRI PhilFCT,Checked against official FNRI catalog on 2026-09-16,https://i.fnri.dost.gov.ph/fct/library/report/3251
2026-09-16,FC000023,data_status,CATALOG_ONLY_NEEDS_NUTRIENT_VERIFICATION,PARTIAL_VERIFIED_FNRI,Primary-source verification; completeness evaluated across eight nutrients.,https://i.fnri.dost.gov.ph/fct/library/report/3251
2026-09-16,FC000023,aliases,Pili,Pili; Pili bunga,Add official description/common names; preserve comma-qualified preparation.,https://i.fnri.dost.gov.ph/fct/library/report/3251
2026-09-16,FC000024,carbs_g_100g,,0.0,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3800
2026-09-16,FC000024,source_url,https://i.fnri.dost.gov.ph/fct/library,https://i.fnri.dost.gov.ph/fct/library/report/3800,Record-specific primary source replaces catalog/bridge reference.,https://i.fnri.dost.gov.ph/fct/library/report/3800
2026-09-16,FC000024,source_name,DOST-FNRI PhilFCT (via CC0 FNRI extraction),DOST-FNRI PhilFCT,Checked against official FNRI catalog on 2026-09-16,https://i.fnri.dost.gov.ph/fct/library/report/3800
2026-09-16,FC000024,data_status,PARTIAL_VERIFIED_FNRI,VERIFIED_FNRI,Primary-source verification; completeness evaluated across eight nutrients.,https://i.fnri.dost.gov.ph/fct/library/report/3800
2026-09-16,FC000025,sodium_mg_100g,,88,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3814
2026-09-16,FC000025,source_name,DOST-FNRI PhilFCT (via CC0 FNRI extraction),DOST-FNRI PhilFCT,Checked against official FNRI catalog on 2026-09-16,https://i.fnri.dost.gov.ph/fct/library/report/3814
2026-09-16,FC000025,data_status,PARTIAL_VERIFIED_FNRI,VERIFIED_FNRI,Primary-source verification; completeness evaluated across eight nutrients.,https://i.fnri.dost.gov.ph/fct/library/report/3814
2026-09-16,FC000026,kcal_100g,,204,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3809
2026-09-16,FC000026,protein_g_100g,,17.1,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3809
2026-09-16,FC000026,carbs_g_100g,,0.0,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3809
2026-09-16,FC000026,fat_g_100g,,15.1,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3809
2026-09-16,FC000026,fiber_g_100g,,0.0,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3809
2026-09-16,FC000026,sugar_g_100g,,0.0,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3809
2026-09-16,FC000026,sodium_mg_100g,,127,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3809
2026-09-16,FC000026,cholesterol_mg_100g,,88,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3809
2026-09-16,FC000026,source_food_id,,F102,Exact name or reviewed synonym/preparation match.,https://i.fnri.dost.gov.ph/fct/library/report/3809
2026-09-16,FC000026,source_url,https://i.fnri.dost.gov.ph/fct/library,https://i.fnri.dost.gov.ph/fct/library/report/3809,Record-specific primary source replaces catalog/bridge reference.,https://i.fnri.dost.gov.ph/fct/library/report/3809
2026-09-16,FC000026,source_name,DOST-FNRI PhilFCT candidate,DOST-FNRI PhilFCT,Checked against official FNRI catalog on 2026-09-16,https://i.fnri.dost.gov.ph/fct/library/report/3809
2026-09-16,FC000026,data_status,CATALOG_ONLY_NEEDS_NUTRIENT_VERIFICATION,VERIFIED_FNRI,Primary-source verification; completeness evaluated across eight nutrients.,https://i.fnri.dost.gov.ph/fct/library/report/3809
2026-09-16,FC000027,kcal_100g,,194,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3816
2026-09-16,FC000027,protein_g_100g,,18.9,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3816
2026-09-16,FC000027,carbs_g_100g,,0.0,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3816
2026-09-16,FC000027,fat_g_100g,,13.2,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3816
2026-09-16,FC000027,fiber_g_100g,,0.0,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3816
2026-09-16,FC000027,sugar_g_100g,,0.0,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3816
2026-09-16,FC000027,sodium_mg_100g,,81,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3816
2026-09-16,FC000027,cholesterol_mg_100g,,111,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3816
2026-09-16,FC000027,source_url,https://i.fnri.dost.gov.ph/fct/library,https://i.fnri.dost.gov.ph/fct/library/report/3816,Record-specific primary source replaces catalog/bridge reference.,https://i.fnri.dost.gov.ph/fct/library/report/3816
2026-09-16,FC000027,source_name,DOST-FNRI PhilFCT candidate,DOST-FNRI PhilFCT,Checked against official FNRI catalog on 2026-09-16,https://i.fnri.dost.gov.ph/fct/library/report/3816
2026-09-16,FC000027,data_status,CATALOG_ONLY_NEEDS_NUTRIENT_VERIFICATION,VERIFIED_FNRI,Primary-source verification; completeness evaluated across eight nutrients.,https://i.fnri.dost.gov.ph/fct/library/report/3816
2026-09-16,FC000028,kcal_100g,,124,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3810
2026-09-16,FC000028,protein_g_100g,,18.1,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3810
2026-09-16,FC000028,carbs_g_100g,,4.0,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3810
2026-09-16,FC000028,fat_g_100g,,3.9,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3810
2026-09-16,FC000028,fiber_g_100g,,0.0,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3810
2026-09-16,FC000028,sugar_g_100g,,0.0,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3810
2026-09-16,FC000028,sodium_mg_100g,,97,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3810
2026-09-16,FC000028,cholesterol_mg_100g,,279,Fill blank from official FNRI catalog; no inferred zero.,https://i.fnri.dost.gov.ph/fct/library/report/3810
2026-09-16,FC000028,source_food_id,,F103,Exact name or reviewed synonym/preparation match.,https://i.fnri.dost.gov.ph/fct/library/report/3810
2026-09-16,FC000028,source_url,https://i.fnri.dost.gov.ph/fct/library,https://i.fnri.dost.gov.ph/fct/library/report/3810,Record-specific primary source replaces catalog/bridge reference.,https://i.fnri.dost.gov.ph/fct/library/report/3810
2026-09-16,FC000028,source_name,DOST-FNRI PhilFCT candidate,DOST-FNRI PhilFCT,Checked against official FNRI catalog on 2026-09-16,https://i.fnri.dost.gov.ph/fct/library/report/3810
2026-09-16,FC000028,data_status,CATALOG_ONLY_NEEDS_NUTRIENT_VERIFICATION,VERIFIED_FNRI,Primary-source verification; completeness evaluated across eight nutrients.,https://i.fnri.dost.gov.ph/fct/library/report/3810
2026-09-16,FC000028,aliases,Atay ng manok; chicken liver,Atay ng manok; chicken liver; Manok atay,Add official description/common names; preserve comma-qualified preparation.,https://i.fnri.dost.gov.ph/fct/library/report/3810
2026-09-16,FC000029,data_status,CATALOG_ONLY_NEEDS_NUTRIENT_VERIFICATION,NEEDS_FOOD_IDENTITY_VERIFICATION,F113 is chicken whole; whole meat does not specify skin inclusion. Clarify edible meat/skin basis.,https://i.fnri.dost.gov.ph/fct/library/search_item
